User Name,Team,Invitee Name,Invitee First Name,Invitee Last Name,Invitee Email,Invitee Time Zone,Invitee accepted marketing emails,Text Reminder Number,Event Type Name,Start Date & Time,End Date & Time,Location,Event Created Date & Time,Canceled,Canceled By,Cancellation reason,Question 1,Response 1,Question 2,Response 2,UTM Campaign,UTM Source,UTM Medium,UTM Term,UTM Content,Salesforce UUID,Event Price,Payment Currency,Guest Email(s),Invitee Reconfirmed,Marked as No-Show,Meeting Notes,Group,User Email,Event UUID,Invitee UUID,Invitee scheduled by,Scheduling method
K954 Dog Training,,Client 19,Patient 19,Patient 19,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool - LIVE FAR AWAY,2024-03-12 01:45 pm,2024-03-12 03:15 pm,17200 NW 43rd Ct,2024-03-06 06:24 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,1d7992eb-2ea1-4961-9696-7330c6c72247,f37b5c5a-4e00-4164-819d-238071d87819,,
K954 Dog Training,,Client 20,Patient 20,Patient 20,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Behavior Modification,2024-03-20 06:00 pm,2024-03-20 07:00 pm,Home,2024-03-08 10:34 am,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,a978be76-d054-4c49-9b39-55d9df6a6f37,6ebbc704-7ece-4456-9ac0-1339bf299cb1,,
K954 Dog Training,,Client 21,Patient 21,Patient 21,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-10 04:30 pm,2024-03-10 05:30 pm,"800 NE 4th st Hallandale beach, FL 33009",2024-03-08 01:56 pm,False,,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,be7827f7-3a5c-4347-8204-bbe33ad9d778,765610c7-f3fc-4ba0-b0ce-1f80b8bfbd91,,
K954 Dog Training,,Client 22,Patient 22,Patient 22,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Behavior Modification,2024-03-17 02:00 pm,2024-03-17 03:00 pm,3333 N Federal Hwy,2024-03-10 11:34 am,False,,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,9fd31214-cf90-404e-b499-bd39b7a36e26,0b397346-8c58-4664-8c5f-4997abb38001,,
K954 Dog Training,,Client 23,Patient 23,Patient 23,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-17 12:00 pm,2024-03-17 01:00 pm,"4512 NE 21st Lane, Fort Lauderdale, FL 33308",2024-03-10 03:22 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,5b644cba-b4f3-4fee-9e20-2833198e24cc,c5752267-78b2-44a5-9859-25be3100dc05,,
K954 Dog Training,,Client 24,Patient 24,Patient 24,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-19 05:00 pm,2024-03-19 06:00 pm,TBD,2024-03-12 07:57 pm,False,,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,653d8664-1872-4338-8ee4-0b242cf95d8d,c7d9f2ad-058c-4293-ae7b-a9721c088deb,,
K954 Dog Training,,Client 25,Patient 25,Patient 25,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-17 10:00 am,2024-03-17 11:00 am,Any Location,2024-03-13 11:59 am,True,Host,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,21b7974e-a6b4-43fa-b97c-4b3bc6a8760c,fa399af2-377b-435e-a3f1-d75a8dc38cf2,,
K954 Dog Training,,Client 26,Patient 26,Patient 26,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-17 05:00 pm,2024-03-17 06:00 pm,"600 NE 38th St, Oakland Park, FL 33334",2024-03-13 07:14 pm,False,,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,df9731a8-5852-47c5-9ee3-72829572a8b8,266a8a66-e8b8-421d-baab-cf04f4c38f61,,
K954 Dog Training,,Client 27,Patient 27,Patient 27,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Service Animal,2024-03-17 03:30 pm,2024-03-17 04:30 pm,TBD,2024-03-14 05:54 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,b1716c28-e1a5-4dc3-9934-9084f928f1a7,4dae1297-39f1-498a-95c4-f9b590ede929,,
K954 Dog Training,,Client 28,Patient 28,Patient 28,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Service Animal,2024-04-07 11:00 am,2024-04-07 12:00 pm,Holiday Park ,2024-03-16 08:19 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,0dcbbf76-b18e-46f6-b316-fa14bf28c7f1,43f80212-5811-4a7e-89e5-e25ad92b3aaf,,
K954 Dog Training,,Client 29,Patient 29,Patient 29,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-24 01:30 pm,2024-03-24 02:30 pm,"4512 NE 21st Lane, Fort Lauderdale, FL 33308",2024-03-17 01:21 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,ebfdb69b-ed87-41ea-ac81-8f59681ea7cb,03e2e7ca-2ab8-4de1-a58b-be0a60f8e328,,
K954 Dog Training,,Client 30,Patient 30,Patient 30,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-27 06:00 pm,2024-03-27 07:00 pm,"4512 NE 21st Lane, Fort Lauderdale, FL 33308",2024-03-17 01:23 pm,True,Host,No reason given. ,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,0d27b80a-199f-42e3-85db-04608a44e01b,e41a4987-f82c-41ba-9d97-38033c13883d,,
K954 Dog Training,,Client 31,Patient 31,Patient 31,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Behavior Modification,2024-03-24 10:00 am,2024-03-24 11:00 am,2880 ne 26th Court,2024-03-17 01:46 pm,False,,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,94dec755-12ea-483a-9784-46a4054ec244,1ce677f5-0bce-4bdd-97cf-74944bcf464c,,
K954 Dog Training,,Client 32,Patient 32,Patient 32,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-24 03:00 pm,2024-03-24 04:00 pm,"Sunrise, FL",2024-03-18 11:05 am,False,,,Phone number,anonymized,Please share anything that will help prepare for our meeting.,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,2e366aeb-8ae6-48d2-bf81-aac9f97438d4,49f2c495-a0fa-4914-af92-e2c53aa39d90,,
K954 Dog Training,,Client 33,Patient 33,Patient 33,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-20 10:00 am,2024-03-20 11:00 am,Youre shop,2024-03-18 11:20 am,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,f817cc81-7184-41b3-a933-4e9e48a3173e,56276a6e-3158-444c-944a-62ac59eb98f8,,
K954 Dog Training,,Client 34,Patient 34,Patient 34,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Service Animal,2024-03-24 06:00 pm,2024-03-24 07:00 pm,TBD,2024-03-20 01:57 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,f7c755b7-9ff1-40e9-9909-7233b8f995f3,1c3691a4-4f47-4d2e-8c5f-497d4ddfa1de,,
K954 Dog Training,,Client 35,Patient 35,Patient 35,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-26 05:00 pm,2024-03-26 06:00 pm,2033 NE 24th Street,2024-03-20 05:58 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,6e8afc72-af8b-4a6f-abe2-dc47baf88d2a,05e709df-64e7-4f38-b252-9a661ceabbf7,,
K954 Dog Training,,Client 36,Patient 36,Patient 36,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,FREE Phone Consultation,2024-03-24 09:00 am,2024-03-24 09:30 am,'+1 954-479-1520,2024-03-22 07:12 pm,False,,,Please share anything that will help prepare for our meeting.,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,cb38575b-5b0f-4e06-9fdf-1c7aa041cbae,d3b2fd14-99ed-425d-bf88-cb1ba2deadeb,,
K954 Dog Training,,Client 37,Patient 37,Patient 37,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-04-01 10:00 am,2024-04-01 11:00 am,4430 ne 13th terr oakland park,2024-03-23 08:10 am,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,3bab117e-91b3-439b-b2bf-4e10989fd423,92bb6d52-5c54-44de-b10f-71f7ede152e8,,
K954 Dog Training,,Client 38,Patient 38,Patient 38,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-26 09:30 am,2024-03-26 10:30 am,"300 NE 58th st, oakland park fl 33334",2024-03-23 10:28 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,50662b3c-d3af-4e47-8ec1-b8f4edb19033,97344953-27ff-4e6e-bed3-f669244278bc,,
K954 Dog Training,,Client 39,Patient 39,Patient 39,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-31 09:00 am,2024-03-31 10:00 am,"4 west las olas blvd 2010, fort lauderdale FL",2024-03-24 11:53 am,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,fb9d9a47-dc23-4b4c-90f8-01573d4aa4b7,ba7cde0b-d565-41d2-9d5c-9f3190ae562e,,
K954 Dog Training,,Client 40,Patient 40,Patient 40,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-04-07 09:00 am,2024-04-07 10:00 am,4 west las olas blvd,2024-03-24 12:05 pm,True,Host,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,a9e33561-a7ba-4987-a727-007c8e31bea7,068f326d-25e2-4432-a0c1-ba799d58249c,,
K954 Dog Training,,Client 41,Patient 41,Patient 41,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-04-21 10:00 am,2024-04-21 11:00 am,4 west las olas blvd,2024-03-24 12:06 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,95e770ff-6a3d-498a-bd52-98d6fc08a49c,bb3011d3-5201-42f2-b2fd-a5808755f56b,,
K954 Dog Training,,Client 42,Patient 42,Patient 42,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-04-07 12:30 pm,2024-04-07 01:30 pm,"4512 NE 21st Lane, Fort Lauderdale,FL 33308",2024-03-24 04:06 pm,True,Host,Out of town,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,3e686252-0420-424c-aaa9-b8d63cb10df8,bc44462f-abd4-4be2-aa44-b1ad7f98b17d,,
K954 Dog Training,,Client 43,Patient 43,Patient 43,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Puppy Preschool,2024-03-27 05:00 pm,2024-03-27 06:00 pm,1919 se 10th ave ,2024-03-24 08:55 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,2cb0da13-ab42-45b4-96fb-0244dc717589,c3501b74-2af6-4ec9-8ac4-dd2b6b334a11,,
K954 Dog Training,,Client 44,Patient 44,Patient 44,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Service Animal,2024-04-09 01:45 pm,2024-04-09 02:45 pm,17200 nw 43 ct ,2024-03-25 03:35 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,3b8f8b65-226d-47a3-a15f-f4f3de97f75d,a9ec6442-7536-4f30-8b93-647affe1c63c,,
K954 Dog Training,,Client 45,Patient 45,Patient 45,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-04-02 04:00 pm,2024-04-02 05:00 pm,2033 ne 24th street,2024-03-26 06:10 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,38fdcb95-9fde-48ab-a075-66f47e6cb549,0fa27084-8591-4a7d-a350-335a82e7be66,,
K954 Dog Training,,Client 46,Patient 46,Patient 46,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,2 Dog Session,2024-04-07 03:45 pm,2024-04-07 05:15 pm,471 NW 87th ter unit 204 33324,2024-03-27 05:01 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,d241874c-4ca6-49cb-a60c-a36932e53a4c,b7545900-e6ae-4e27-9dae-e20566b3fb76,,
K954 Dog Training,,Client 47,Patient 47,Patient 47,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Service Animal,2024-03-31 02:00 pm,2024-03-31 03:00 pm,11931 NW 29th PL Sunrise 33323,2024-03-29 01:32 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,3630ef7b-aab3-44f3-8516-bec22389c62a,0d007076-0704-4c1d-8d39-5948ac0faf44,,
K954 Dog Training,,Client 48,Patient 48,Patient 48,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Boarding Drop-off,2024-03-31 03:15 pm,2024-03-31 03:45 pm,"K954 Dog Training
4442 NE 20th Ave
Oakland Park, FL 33308",2024-03-29 01:37 pm,False,,,Please share anything that will help prepare for our meeting.,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,07170ba8-6a5c-4da2-b9a3-41624746cc15,16e77c5b-5893-470e-b00d-2e9939e56b42,,
K954 Dog Training,,Client 49,Patient 49,Patient 49,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Boarding Drop-off,2024-04-12 02:00 pm,2024-04-12 02:30 pm,"K954 Dog Training
4442 NE 20th Ave
Oakland Park, FL 33308",2024-03-29 01:59 pm,False,,,Please share anything that will help prepare for our meeting.,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,bebb99ae-40e0-46c6-b0c7-236e96ce86c0,b69be5c5-e11a-4e91-8ed9-849e7611af33,,
K954 Dog Training,,Client 50,Patient 50,Patient 50,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,2 Dog Session,2024-04-01 12:00 pm,2024-04-01 01:30 pm,"3327 sheridan st , Hollywood FL 33021",2024-03-30 01:05 am,True,Invitee,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,a74a9123-6014-4db8-a9b9-2208531af5f5,30ee855e-940e-44cd-8a19-ba11fd6edb9e,,
K954 Dog Training,,Client 51,Patient 51,Patient 51,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-03-31 04:15 pm,2024-03-31 05:15 pm,4 West Las Olas ,2024-03-31 10:07 am,True,Host,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,cddaadcb-f0c4-416f-b8db-1bfcacc794b0,0521fe07-0862-4e33-95e8-3a6ff4769920,K954 Dog Training,
K954 Dog Training,,Client 52,Patient 52,Patient 52,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,Basic Obedience,2024-04-07 05:45 pm,2024-04-07 06:45 pm,4 West Las Olas,2024-03-31 10:08 am,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,478975e9-e43a-44a4-840f-f71f07cd01b8,a9097469-a48c-45d4-b33e-0940ff72f434,K954 Dog Training,
K954 Dog Training,,Client 53,Patient 53,Patient 53,anonymized@k954dogtraining.com,Eastern Time - US & Canada,,xxx-xxx-xxxx,2 Dog Session,2024-04-08 12:00 pm,2024-04-08 01:30 pm,"218 NW 1st ave , dania beach FL 33004",2024-03-31 12:27 pm,False,,,Phone number,anonymized,,anonymized,,,,,,,,,anonymized,,No,,,niketa@k954dogtraining.com,72398bbb-5ba9-439c-a736-4b442151e577,5d2f410b-4f6d-4cd5-85c5-529fb2a5e35c,,
